history:PRFTA_282_M01/PM_01_powerReal
01-Jan-21 12:00 AM PST  to  31-Dec-21 11:59 PM PST

Timestamp,Trend Flags,Status,Value (kW)
"16-Apr-21 9:00:00 AM PDT","{ }","{ok}","10.5 kW"
"16-Apr-21 9:15:00 AM PDT","{ }","{ok}","11.7 kW"
"16-Apr-21 9:30:00 AM PDT","{ }","{ok}","12.1 kW"
"16-Apr-21 9:45:00 AM PDT","{ }","{ok}","13.2 kW"
"16-Apr-21 10:00:00 AM PDT","{ }","{ok}","12.0 kW"
"16-Apr-21 10:15:00 AM PDT","{ }","{ok}","10.2 kW"
"16-Apr-21 10:30:00 AM PDT","{ }","{ok}","7.6 kW"
"16-Apr-21 10:45:00 AM PDT","{ }","{ok}","8.7 kW"
"16-Apr-21 11:00:00 AM PDT","{ }","{ok}","7.6 kW"
"16-Apr-21 11:15:00 AM PDT","{ }","{ok}","7.5 kW"
"16-Apr-21 11:30:00 AM PDT","{ }","{ok}","9.2 kW"
"16-Apr-21 11:45:00 AM PDT","{ }","{ok}","9.3 kW"
"16-Apr-21 12:00:00 PM PDT","{ }","{ok}","7.7 kW"
"16-Apr-21 12:15:00 PM PDT","{ }","{ok}","7.6 kW"
"16-Apr-21 12:30:00 PM PDT","{ }","{ok}","7.8 kW"
"16-Apr-21 12:45:00 PM PDT","{ }","{ok}","6.3 kW"
"16-Apr-21 1:00:00 PM PDT","{ }","{ok}","7.8 kW"
"16-Apr-21 1:15:00 PM PDT","{ }","{ok}","6.2 kW"
"16-Apr-21 1:30:00 PM PDT","{ }","{ok}","6.4 kW"
"16-Apr-21 1:45:00 PM PDT","{ }","{ok}","6.4 kW"
"16-Apr-21 2:00:00 PM PDT","{ }","{ok}","7.9 kW"
"16-Apr-21 2:15:00 PM PDT","{ }","{ok}","7.7 kW"
"16-Apr-21 2:30:00 PM PDT","{ }","{ok}","6.3 kW"
"16-Apr-21 2:45:00 PM PDT","{ }","{ok}","6.3 kW"
"16-Apr-21 3:00:00 PM PDT","{ }","{ok}","6.3 kW"
"16-Apr-21 3:15:00 PM PDT","{ }","{ok}","8.0 kW"
"16-Apr-21 3:30:00 PM PDT","{ }","{ok}","7.9 kW"
"16-Apr-21 3:45:00 PM PDT","{ }","{ok}","6.4 kW"
"16-Apr-21 4:00:00 PM PDT","{ }","{ok}","6.3 kW"
"16-Apr-21 4:15:00 PM PDT","{ }","{ok}","7.8 kW"
"16-Apr-21 4:30:00 PM PDT","{ }","{ok}","7.9 kW"
"16-Apr-21 4:45:00 PM PDT","{ }","{ok}","6.3 kW"
"16-Apr-21 5:00:00 PM PDT","{ }","{ok}","6.3 kW"
"16-Apr-21 5:15:00 PM PDT","{ }","{ok}","4.8 kW"
"16-Apr-21 5:30:00 PM PDT","{ }","{ok}","6.4 kW"
"16-Apr-21 5:45:00 PM PDT","{ }","{ok}","6.5 kW"
"16-Apr-21 6:00:00 PM PDT","{ }","{ok}","4.9 kW"
"16-Apr-21 6:15:00 PM PDT","{ }","{ok}","5.1 kW"
"16-Apr-21 6:30:00 PM PDT","{ }","{ok}","5.1 kW"
"16-Apr-21 6:45:00 PM PDT","{ }","{ok}","6.6 kW"
"16-Apr-21 7:00:00 PM PDT","{ }","{ok}","6.5 kW"
"16-Apr-21 7:15:00 PM PDT","{ }","{ok}","10.8 kW"
"16-Apr-21 7:30:00 PM PDT","{ }","{ok}","10.8 kW"
"16-Apr-21 7:45:00 PM PDT","{ }","{ok}","10.6 kW"
"16-Apr-21 8:00:00 PM PDT","{ }","{ok}","20.0 kW"
"16-Apr-21 8:15:00 PM PDT","{ }","{ok}","20.9 kW"
"16-Apr-21 8:30:00 PM PDT","{ }","{ok}","24.1 kW"
"16-Apr-21 8:45:00 PM PDT","{ }","{ok}","25.7 kW"
"16-Apr-21 9:00:00 PM PDT","{ }","{ok}","25.4 kW"
"16-Apr-21 9:15:00 PM PDT","{ }","{ok}","25.7 kW"
"16-Apr-21 9:30:00 PM PDT","{ }","{ok}","25.9 kW"
"16-Apr-21 9:45:00 PM PDT","{ }","{ok}","25.5 kW"
"16-Apr-21 10:00:00 PM PDT","{ }","{ok}","24.1 kW"
"16-Apr-21 10:15:00 PM PDT","{ }","{ok}","24.1 kW"
"16-Apr-21 10:30:00 PM PDT","{ }","{ok}","22.9 kW"
"16-Apr-21 10:45:00 PM PDT","{ }","{ok}","21.3 kW"
"16-Apr-21 11:00:00 PM PDT","{ }","{ok}","21.4 kW"
"16-Apr-21 11:15:00 PM PDT","{ }","{ok}","21.4 kW"
"16-Apr-21 11:30:00 PM PDT","{ }","{ok}","22.6 kW"
"16-Apr-21 11:45:00 PM PDT","{ }","{ok}","22.2 kW"
"17-Apr-21 12:00:00 AM PDT","{ }","{ok}","22.1 kW"
"17-Apr-21 12:15:00 AM PDT","{ }","{ok}","21.4 kW"
"17-Apr-21 12:30:00 AM PDT","{ }","{ok}","21.6 kW"
"17-Apr-21 12:45:00 AM PDT","{ }","{ok}","21.1 kW"
"17-Apr-21 1:00:00 AM PDT","{ }","{ok}","22.1 kW"
"17-Apr-21 1:15:00 AM PDT","{ }","{ok}","22.1 kW"
"17-Apr-21 1:30:00 AM PDT","{ }","{ok}","22.3 kW"
"17-Apr-21 1:45:00 AM PDT","{ }","{ok}","21.2 kW"
"17-Apr-21 2:00:00 AM PDT","{ }","{ok}","22.1 kW"
"17-Apr-21 2:15:00 AM PDT","{ }","{ok}","22.5 kW"
"17-Apr-21 2:30:00 AM PDT","{ }","{ok}","21.6 kW"
"17-Apr-21 2:45:00 AM PDT","{ }","{ok}","22.9 kW"
"17-Apr-21 3:00:00 AM PDT","{ }","{ok}","22.6 kW"
"17-Apr-21 3:15:00 AM PDT","{ }","{ok}","21.4 kW"
"17-Apr-21 3:30:00 AM PDT","{ }","{ok}","21.6 kW"
"17-Apr-21 3:45:00 AM PDT","{ }","{ok}","22.5 kW"
"17-Apr-21 4:00:00 AM PDT","{ }","{ok}","22.5 kW"
"17-Apr-21 4:15:00 AM PDT","{ }","{ok}","21.6 kW"
"17-Apr-21 4:30:00 AM PDT","{ }","{ok}","22.3 kW"
"17-Apr-21 4:45:00 AM PDT","{ }","{ok}","21.0 kW"
"17-Apr-21 5:00:00 AM PDT","{ }","{ok}","20.1 kW"
"17-Apr-21 5:15:00 AM PDT","{ }","{ok}","21.1 kW"
"17-Apr-21 5:30:00 AM PDT","{ }","{ok}","21.0 kW"
"17-Apr-21 5:45:00 AM PDT","{ }","{ok}","20.1 kW"
"17-Apr-21 6:00:00 AM PDT","{ }","{ok}","21.3 kW"
"17-Apr-21 6:15:00 AM PDT","{ }","{ok}","23.0 kW"
"17-Apr-21 6:30:00 AM PDT","{ }","{ok}","21.5 kW"
"17-Apr-21 6:45:00 AM PDT","{ }","{ok}","22.7 kW"
"17-Apr-21 7:00:00 AM PDT","{ }","{ok}","11.7 kW"
"17-Apr-21 7:15:00 AM PDT","{ }","{ok}","10.6 kW"
"17-Apr-21 7:30:00 AM PDT","{ }","{ok}","10.6 kW"
"17-Apr-21 7:45:00 AM PDT","{ }","{ok}","11.6 kW"
"17-Apr-21 8:00:00 AM PDT","{ }","{ok}","10.5 kW"
"17-Apr-21 8:15:00 AM PDT","{ }","{ok}","10.5 kW"
"17-Apr-21 8:30:00 AM PDT","{ }","{ok}","13.1 kW"
"17-Apr-21 8:45:00 AM PDT","{ }","{ok}","12.0 kW"
"17-Apr-21 9:00:00 AM PDT","{ }","{ok}","12.0 kW"
"17-Apr-21 9:15:00 AM PDT","{ }","{ok}","12.1 kW"
"17-Apr-21 9:30:00 AM PDT","{ }","{ok}","12.1 kW"
"17-Apr-21 9:45:00 AM PDT","{ }","{ok}","12.1 kW"
"17-Apr-21 10:00:00 AM PDT","{ }","{ok}","10.7 kW"
"17-Apr-21 10:15:00 AM PDT","{ }","{ok}","10.3 kW"
"17-Apr-21 10:30:00 AM PDT","{ }","{ok}","9.0 kW"
"17-Apr-21 10:45:00 AM PDT","{ }","{ok}","8.8 kW"
"17-Apr-21 11:00:00 AM PDT","{ }","{ok}","7.4 kW"
"17-Apr-21 11:15:00 AM PDT","{ }","{ok}","8.9 kW"
"17-Apr-21 11:30:00 AM PDT","{ }","{ok}","7.9 kW"
"17-Apr-21 11:45:00 AM PDT","{ }","{ok}","6.4 kW"
"17-Apr-21 12:00:00 PM PDT","{ }","{ok}","6.2 kW"
"17-Apr-21 12:15:00 PM PDT","{ }","{ok}","6.2 kW"
"17-Apr-21 12:30:00 PM PDT","{ }","{ok}","7.4 kW"
"17-Apr-21 12:45:00 PM PDT","{ }","{ok}","6.0 kW"
"17-Apr-21 1:00:00 PM PDT","{ }","{ok}","7.5 kW"
"17-Apr-21 1:15:00 PM PDT","{ }","{ok}","6.5 kW"
"17-Apr-21 1:30:00 PM PDT","{ }","{ok}","6.0 kW"
"17-Apr-21 1:45:00 PM PDT","{ }","{ok}","6.0 kW"
"17-Apr-21 2:00:00 PM PDT","{ }","{ok}","4.9 kW"
"17-Apr-21 2:15:00 PM PDT","{ }","{ok}","6.5 kW"
"17-Apr-21 2:30:00 PM PDT","{ }","{ok}","4.9 kW"
"17-Apr-21 2:45:00 PM PDT","{ }","{ok}","4.9 kW"
"17-Apr-21 3:00:00 PM PDT","{ }","{ok}","4.8 kW"
"17-Apr-21 3:15:00 PM PDT","{ }","{ok}","6.5 kW"
"17-Apr-21 3:30:00 PM PDT","{ }","{ok}","4.9 kW"
"17-Apr-21 3:45:00 PM PDT","{ }","{ok}","4.8 kW"
"17-Apr-21 4:00:00 PM PDT","{ }","{ok}","6.6 kW"
"17-Apr-21 4:15:00 PM PDT","{ }","{ok}","4.8 kW"
"17-Apr-21 4:30:00 PM PDT","{ }","{ok}","4.9 kW"
"17-Apr-21 4:45:00 PM PDT","{ }","{ok}","6.5 kW"
"17-Apr-21 5:00:00 PM PDT","{ }","{ok}","4.9 kW"
"17-Apr-21 5:15:00 PM PDT","{ }","{ok}","4.9 kW"
"17-Apr-21 5:30:00 PM PDT","{ }","{ok}","6.6 kW"
"17-Apr-21 5:45:00 PM PDT","{ }","{ok}","6.7 kW"
"17-Apr-21 6:00:00 PM PDT","{ }","{ok}","5.0 kW"
"17-Apr-21 6:15:00 PM PDT","{ }","{ok}","4.9 kW"
"17-Apr-21 6:30:00 PM PDT","{ }","{ok}","6.5 kW"
"17-Apr-21 6:45:00 PM PDT","{ }","{ok}","6.7 kW"
"17-Apr-21 7:00:00 PM PDT","{ }","{ok}","6.4 kW"
"17-Apr-21 7:15:00 PM PDT","{ }","{ok}","5.1 kW"
"17-Apr-21 7:30:00 PM PDT","{ }","{ok}","5.0 kW"
"17-Apr-21 7:45:00 PM PDT","{ }","{ok}","5.0 kW"
"17-Apr-21 8:00:00 PM PDT","{ }","{ok}","17.2 kW"
"17-Apr-21 8:15:00 PM PDT","{ }","{ok}","17.4 kW"
"17-Apr-21 8:30:00 PM PDT","{ }","{ok}","17.2 kW"
"17-Apr-21 8:45:00 PM PDT","{ }","{ok}","16.1 kW"
"17-Apr-21 9:00:00 PM PDT","{ }","{ok}","15.7 kW"
"17-Apr-21 9:15:00 PM PDT","{ }","{ok}","18.7 kW"
"17-Apr-21 9:30:00 PM PDT","{ }","{ok}","18.7 kW"
"17-Apr-21 9:45:00 PM PDT","{ }","{ok}","19.0 kW"
"17-Apr-21 10:00:00 PM PDT","{ }","{ok}","17.5 kW"
"17-Apr-21 10:15:00 PM PDT","{ }","{ok}","18.9 kW"
"17-Apr-21 10:30:00 PM PDT","{ }","{ok}","18.7 kW"
"17-Apr-21 10:45:00 PM PDT","{ }","{ok}","18.5 kW"
"17-Apr-21 11:00:00 PM PDT","{ }","{ok}","18.8 kW"
"17-Apr-21 11:15:00 PM PDT","{ }","{ok}","18.8 kW"
"17-Apr-21 11:30:00 PM PDT","{ }","{ok}","19.0 kW"
"17-Apr-21 11:45:00 PM PDT","{ }","{ok}","18.8 kW"
"18-Apr-21 12:00:00 AM PDT","{ }","{ok}","19.0 kW"
"18-Apr-21 12:15:00 AM PDT","{ }","{ok}","18.9 kW"
"18-Apr-21 12:30:00 AM PDT","{ }","{ok}","18.6 kW"
"18-Apr-21 12:45:00 AM PDT","{ }","{ok}","18.8 kW"
"18-Apr-21 1:00:00 AM PDT","{ }","{ok}","18.6 kW"
"18-Apr-21 1:15:00 AM PDT","{ }","{ok}","18.7 kW"
"18-Apr-21 1:30:00 AM PDT","{ }","{ok}","18.6 kW"
"18-Apr-21 1:45:00 AM PDT","{ }","{ok}","18.3 kW"
"18-Apr-21 2:00:00 AM PDT","{ }","{ok}","18.9 kW"
"18-Apr-21 2:15:00 AM PDT","{ }","{ok}","20.2 kW"
"18-Apr-21 2:30:00 AM PDT","{ }","{ok}","20.1 kW"
"18-Apr-21 2:45:00 AM PDT","{ }","{ok}","18.8 kW"
"18-Apr-21 3:00:00 AM PDT","{ }","{ok}","20.2 kW"
"18-Apr-21 3:15:00 AM PDT","{ }","{ok}","17.2 kW"
"18-Apr-21 3:30:00 AM PDT","{ }","{ok}","18.7 kW"
"18-Apr-21 3:45:00 AM PDT","{ }","{ok}","18.1 kW"
"18-Apr-21 4:00:00 AM PDT","{ }","{ok}","18.3 kW"
"18-Apr-21 4:15:00 AM PDT","{ }","{ok}","18.3 kW"
"18-Apr-21 4:30:00 AM PDT","{ }","{ok}","18.6 kW"
"18-Apr-21 4:45:00 AM PDT","{ }","{ok}","18.0 kW"
"18-Apr-21 5:00:00 AM PDT","{ }","{ok}","18.3 kW"
"18-Apr-21 5:15:00 AM PDT","{ }","{ok}","18.4 kW"
"18-Apr-21 5:30:00 AM PDT","{ }","{ok}","16.5 kW"
"18-Apr-21 5:45:00 AM PDT","{ }","{ok}","18.5 kW"
"18-Apr-21 6:00:00 AM PDT","{ }","{ok}","19.9 kW"
"18-Apr-21 6:15:00 AM PDT","{ }","{ok}","19.6 kW"
"18-Apr-21 6:30:00 AM PDT","{ }","{ok}","19.6 kW"
"18-Apr-21 6:45:00 AM PDT","{ }","{ok}","9.0 kW"
"18-Apr-21 7:00:00 AM PDT","{ }","{ok}","7.6 kW"
"18-Apr-21 7:15:00 AM PDT","{ }","{ok}","7.6 kW"
"18-Apr-21 7:30:00 AM PDT","{ }","{ok}","7.8 kW"
"18-Apr-21 7:45:00 AM PDT","{ }","{ok}","7.6 kW"
"18-Apr-21 8:00:00 AM PDT","{ }","{ok}","9.4 kW"
"18-Apr-21 8:15:00 AM PDT","{ }","{ok}","7.9 kW"
"18-Apr-21 8:30:00 AM PDT","{ }","{ok}","7.8 kW"
"18-Apr-21 8:45:00 AM PDT","{ }","{ok}","7.7 kW"
"18-Apr-21 9:00:00 AM PDT","{ }","{ok}","6.3 kW"
"18-Apr-21 9:15:00 AM PDT","{ }","{ok}","6.3 kW"
"18-Apr-21 9:30:00 AM PDT","{ }","{ok}","6.1 kW"
"18-Apr-21 10:00:00 AM PDT","{ }","{ok}","6.2 kW"
"18-Apr-21 10:15:00 AM PDT","{ }","{ok}","6.2 kW"
"18-Apr-21 10:30:00 AM PDT","{ }","{ok}","4.8 kW"
"18-Apr-21 10:45:00 AM PDT","{ }","{ok}","4.9 kW"
"18-Apr-21 11:00:00 AM PDT","{ }","{ok}","6.5 kW"
"18-Apr-21 11:15:00 AM PDT","{ }","{ok}","6.4 kW"
"18-Apr-21 11:30:00 AM PDT","{ }","{ok}","4.9 kW"
"18-Apr-21 11:45:00 AM PDT","{ }","{ok}","4.9 kW"
"18-Apr-21 12:00:00 PM PDT","{ }","{ok}","6.5 kW"
"18-Apr-21 12:15:00 PM PDT","{ }","{ok}","6.5 kW"
"18-Apr-21 12:30:00 PM PDT","{ }","{ok}","5.0 kW"
"18-Apr-21 12:45:00 PM PDT","{ }","{ok}","4.9 kW"
"18-Apr-21 1:00:00 PM PDT","{ }","{ok}","6.7 kW"
"18-Apr-21 1:15:00 PM PDT","{ }","{ok}","4.8 kW"
"18-Apr-21 1:30:00 PM PDT","{ }","{ok}","4.8 kW"
"18-Apr-21 1:45:00 PM PDT","{ }","{ok}","6.7 kW"
"18-Apr-21 2:00:00 PM PDT","{ }","{ok}","4.9 kW"
"18-Apr-21 2:15:00 PM PDT","{ }","{ok}","4.8 kW"
"18-Apr-21 2:30:00 PM PDT","{ }","{ok}","6.7 kW"
"18-Apr-21 2:45:00 PM PDT","{ }","{ok}","4.9 kW"
"18-Apr-21 3:00:00 PM PDT","{ }","{ok}","4.8 kW"
"18-Apr-21 3:15:00 PM PDT","{ }","{ok}","6.7 kW"
"18-Apr-21 3:30:00 PM PDT","{ }","{ok}","5.2 kW"
"18-Apr-21 3:45:00 PM PDT","{ }","{ok}","5.0 kW"
"18-Apr-21 4:00:00 PM PDT","{ }","{ok}","9.3 kW"
"18-Apr-21 4:15:00 PM PDT","{ }","{ok}","6.5 kW"
"18-Apr-21 4:30:00 PM PDT","{ }","{ok}","7.9 kW"
"18-Apr-21 4:45:00 PM PDT","{ }","{ok}","8.3 kW"
"18-Apr-21 5:00:00 PM PDT","{ }","{ok}","6.7 kW"
"18-Apr-21 5:15:00 PM PDT","{ }","{ok}","6.8 kW"
"18-Apr-21 5:30:00 PM PDT","{ }","{ok}","9.5 kW"
"18-Apr-21 5:45:00 PM PDT","{ }","{ok}","6.7 kW"
"18-Apr-21 6:00:00 PM PDT","{ }","{ok}","6.5 kW"
"18-Apr-21 6:15:00 PM PDT","{ }","{ok}","8.2 kW"
"18-Apr-21 6:30:00 PM PDT","{ }","{ok}","6.5 kW"
"18-Apr-21 6:45:00 PM PDT","{ }","{ok}","6.6 kW"
"18-Apr-21 7:00:00 PM PDT","{ }","{ok}","8.1 kW"
"18-Apr-21 7:15:00 PM PDT","{ }","{ok}","7.7 kW"
"18-Apr-21 7:30:00 PM PDT","{ }","{ok}","7.9 kW"
"18-Apr-21 7:45:00 PM PDT","{ }","{ok}","9.5 kW"
"18-Apr-21 8:00:00 PM PDT","{ }","{ok}","18.9 kW"
"18-Apr-21 8:15:00 PM PDT","{ }","{ok}","18.9 kW"
"18-Apr-21 8:30:00 PM PDT","{ }","{ok}","19.5 kW"
"18-Apr-21 8:45:00 PM PDT","{ }","{ok}","19.0 kW"
"18-Apr-21 9:00:00 PM PDT","{ }","{ok}","17.6 kW"
"18-Apr-21 9:15:00 PM PDT","{ }","{ok}","17.7 kW"
"18-Apr-21 9:30:00 PM PDT","{ }","{ok}","17.4 kW"
"18-Apr-21 9:45:00 PM PDT","{ }","{ok}","19.2 kW"
"18-Apr-21 10:00:00 PM PDT","{ }","{ok}","16.2 kW"
"18-Apr-21 10:15:00 PM PDT","{ }","{ok}","17.4 kW"
"18-Apr-21 10:30:00 PM PDT","{ }","{ok}","16.2 kW"
"18-Apr-21 10:45:00 PM PDT","{ }","{ok}","20.3 kW"
"18-Apr-21 11:00:00 PM PDT","{ }","{ok}","20.2 kW"
"18-Apr-21 11:15:00 PM PDT","{ }","{ok}","18.9 kW"
"18-Apr-21 11:30:00 PM PDT","{ }","{ok}","18.9 kW"
"18-Apr-21 11:45:00 PM PDT","{ }","{ok}","18.9 kW"
"19-Apr-21 12:00:00 AM PDT","{ }","{ok}","18.9 kW"
"19-Apr-21 12:15:00 AM PDT","{ }","{ok}","18.9 kW"
"19-Apr-21 12:30:00 AM PDT","{ }","{ok}","18.8 kW"
"19-Apr-21 12:45:00 AM PDT","{ }","{ok}","17.4 kW"
"19-Apr-21 1:00:00 AM PDT","{ }","{ok}","20.2 kW"
"19-Apr-21 1:15:00 AM PDT","{ }","{ok}","17.4 kW"
"19-Apr-21 1:30:00 AM PDT","{ }","{ok}","17.4 kW"
"19-Apr-21 1:45:00 AM PDT","{ }","{ok}","17.3 kW"
"19-Apr-21 2:00:00 AM PDT","{ }","{ok}","17.5 kW"
"19-Apr-21 2:15:00 AM PDT","{ }","{ok}","20.3 kW"
"19-Apr-21 2:30:00 AM PDT","{ }","{ok}","17.6 kW"
"19-Apr-21 2:45:00 AM PDT","{ }","{ok}","17.4 kW"
"19-Apr-21 3:00:00 AM PDT","{ }","{ok}","17.4 kW"
"19-Apr-21 3:15:00 AM PDT","{ }","{ok}","17.4 kW"
"19-Apr-21 3:30:00 AM PDT","{ }","{ok}","17.6 kW"
"19-Apr-21 3:45:00 AM PDT","{ }","{ok}","17.2 kW"
"19-Apr-21 4:00:00 AM PDT","{ }","{ok}","20.6 kW"
"19-Apr-21 4:15:00 AM PDT","{ }","{ok}","21.2 kW"
"19-Apr-21 4:30:00 AM PDT","{ }","{ok}","21.3 kW"
"19-Apr-21 4:45:00 AM PDT","{ }","{ok}","21.4 kW"
"19-Apr-21 5:00:00 AM PDT","{ }","{ok}","21.6 kW"
"19-Apr-21 5:15:00 AM PDT","{ }","{ok}","21.5 kW"
"19-Apr-21 5:30:00 AM PDT","{ }","{ok}","21.8 kW"
"19-Apr-21 5:45:00 AM PDT","{ }","{ok}","20.4 kW"
"19-Apr-21 6:00:00 AM PDT","{ }","{ok}","20.3 kW"
"19-Apr-21 6:15:00 AM PDT","{ }","{ok}","23.2 kW"
"19-Apr-21 6:30:00 AM PDT","{ }","{ok}","24.6 kW"
"19-Apr-21 6:45:00 AM PDT","{ }","{ok}","12.0 kW"
"19-Apr-21 7:00:00 AM PDT","{ }","{ok}","13.2 kW"
"19-Apr-21 7:15:00 AM PDT","{ }","{ok}","13.4 kW"
"19-Apr-21 7:30:00 AM PDT","{ }","{ok}","13.2 kW"
"19-Apr-21 7:45:00 AM PDT","{ }","{ok}","12.0 kW"
"19-Apr-21 8:00:00 AM PDT","{ }","{ok}","13.1 kW"
"19-Apr-21 8:15:00 AM PDT","{ }","{ok}","13.2 kW"
"19-Apr-21 8:30:00 AM PDT","{ }","{ok}","12.1 kW"
"19-Apr-21 8:45:00 AM PDT","{ }","{ok}","12.0 kW"
"19-Apr-21 9:00:00 AM PDT","{ }","{ok}","12.1 kW"
"19-Apr-21 9:15:00 AM PDT","{ }","{ok}","12.1 kW"
"19-Apr-21 9:30:00 AM PDT","{ }","{ok}","12.2 kW"
"19-Apr-21 9:45:00 AM PDT","{ }","{ok}","12.1 kW"
"19-Apr-21 10:00:00 AM PDT","{ }","{ok}","12.0 kW"
"19-Apr-21 10:15:00 AM PDT","{ }","{ok}","11.9 kW"
"19-Apr-21 10:30:00 AM PDT","{ }","{ok}","9.1 kW"
"19-Apr-21 10:45:00 AM PDT","{ }","{ok}","10.2 kW"
"19-Apr-21 11:00:00 AM PDT","{ }","{ok}","10.7 kW"
"19-Apr-21 11:15:00 AM PDT","{ }","{ok}","9.3 kW"
"19-Apr-21 11:30:00 AM PDT","{ }","{ok}","12.0 kW"
"19-Apr-21 11:45:00 AM PDT","{ }","{ok}","12.0 kW"
"19-Apr-21 12:00:00 PM PDT","{ }","{ok}","10.5 kW"
"19-Apr-21 12:15:00 PM PDT","{ }","{ok}","10.5 kW"
"19-Apr-21 12:30:00 PM PDT","{ }","{ok}","10.6 kW"
"19-Apr-21 12:45:00 PM PDT","{ }","{ok}","10.4 kW"
"19-Apr-21 1:00:00 PM PDT","{ }","{ok}","13.4 kW"
"19-Apr-21 1:15:00 PM PDT","{ }","{ok}","11.9 kW"
"19-Apr-21 1:30:00 PM PDT","{ }","{ok}","9.3 kW"
"19-Apr-21 1:45:00 PM PDT","{ }","{ok}","9.3 kW"
"19-Apr-21 2:00:00 PM PDT","{ }","{ok}","7.8 kW"
"19-Apr-21 2:15:00 PM PDT","{ }","{ok}","7.8 kW"
"19-Apr-21 2:30:00 PM PDT","{ }","{ok}","7.8 kW"
"19-Apr-21 2:45:00 PM PDT","{ }","{ok}","9.2 kW"
"19-Apr-21 3:00:00 PM PDT","{ }","{ok}","9.2 kW"
"19-Apr-21 3:15:00 PM PDT","{ }","{ok}","4.9 kW"
"19-Apr-21 3:30:00 PM PDT","{ }","{ok}","4.8 kW"
"19-Apr-21 3:45:00 PM PDT","{ }","{ok}","4.8 kW"
"19-Apr-21 4:00:00 PM PDT","{ }","{ok}","4.8 kW"
"19-Apr-21 4:15:00 PM PDT","{ }","{ok}","6.5 kW"
"19-Apr-21 4:30:00 PM PDT","{ }","{ok}","6.4 kW"
"19-Apr-21 4:45:00 PM PDT","{ }","{ok}","4.8 kW"
"19-Apr-21 5:00:00 PM PDT","{ }","{ok}","4.8 kW"
"19-Apr-21 5:15:00 PM PDT","{ }","{ok}","4.8 kW"
"19-Apr-21 5:30:00 PM PDT","{ }","{ok}","6.3 kW"
"19-Apr-21 5:45:00 PM PDT","{ }","{ok}","6.4 kW"
"19-Apr-21 6:00:00 PM PDT","{ }","{ok}","4.9 kW"
"19-Apr-21 6:15:00 PM PDT","{ }","{ok}","5.0 kW"
"19-Apr-21 6:30:00 PM PDT","{ }","{ok}","4.8 kW"
"19-Apr-21 6:45:00 PM PDT","{ }","{ok}","4.8 kW"
"19-Apr-21 7:00:00 PM PDT","{ }","{ok}","4.8 kW"
"19-Apr-21 7:15:00 PM PDT","{ }","{ok}","7.6 kW"
"19-Apr-21 7:30:00 PM PDT","{ }","{ok}","7.6 kW"
"19-Apr-21 7:45:00 PM PDT","{ }","{ok}","7.6 kW"
"19-Apr-21 8:00:00 PM PDT","{ }","{ok}","19.4 kW"
"19-Apr-21 8:15:00 PM PDT","{ }","{ok}","19.8 kW"
"19-Apr-21 8:30:00 PM PDT","{ }","{ok}","21.0 kW"
"19-Apr-21 8:45:00 PM PDT","{ }","{ok}","21.3 kW"
"19-Apr-21 9:00:00 PM PDT","{ }","{ok}","21.1 kW"
"19-Apr-21 9:15:00 PM PDT","{ }","{ok}","21.4 kW"
"19-Apr-21 9:30:00 PM PDT","{ }","{ok}","21.6 kW"
"19-Apr-21 9:45:00 PM PDT","{ }","{ok}","25.3 kW"
"19-Apr-21 10:00:00 PM PDT","{ }","{ok}","20.2 kW"
"19-Apr-21 10:15:00 PM PDT","{ }","{ok}","22.9 kW"
"19-Apr-21 10:30:00 PM PDT","{ }","{ok}","23.0 kW"
"19-Apr-21 10:45:00 PM PDT","{ }","{ok}","22.9 kW"
"19-Apr-21 11:00:00 PM PDT","{ }","{ok}","21.8 kW"
"19-Apr-21 11:15:00 PM PDT","{ }","{ok}","20.2 kW"
"19-Apr-21 11:30:00 PM PDT","{ }","{ok}","21.5 kW"
"19-Apr-21 11:45:00 PM PDT","{ }","{ok}","18.2 kW"
"20-Apr-21 12:00:00 AM PDT","{ }","{ok}","21.3 kW"
"20-Apr-21 12:15:00 AM PDT","{ }","{ok}","20.1 kW"
"20-Apr-21 12:30:00 AM PDT","{ }","{ok}","17.8 kW"
"20-Apr-21 12:45:00 AM PDT","{ }","{ok}","17.7 kW"
"20-Apr-21 1:00:00 AM PDT","{ }","{ok}","18.8 kW"
"20-Apr-21 1:15:00 AM PDT","{ }","{ok}","20.0 kW"
"20-Apr-21 1:30:00 AM PDT","{ }","{ok}","21.9 kW"
"20-Apr-21 1:45:00 AM PDT","{ }","{ok}","21.3 kW"
"20-Apr-21 2:00:00 AM PDT","{ }","{ok}","18.8 kW"
"20-Apr-21 2:15:00 AM PDT","{ }","{ok}","19.6 kW"
"20-Apr-21 2:30:00 AM PDT","{ }","{ok}","18.9 kW"
"20-Apr-21 2:45:00 AM PDT","{ }","{ok}","18.9 kW"
"20-Apr-21 3:00:00 AM PDT","{ }","{ok}","21.4 kW"
"20-Apr-21 3:15:00 AM PDT","{ }","{ok}","20.1 kW"
"20-Apr-21 3:30:00 AM PDT","{ }","{ok}","20.1 kW"
"20-Apr-21 3:45:00 AM PDT","{ }","{ok}","21.3 kW"
"20-Apr-21 4:00:00 AM PDT","{ }","{ok}","21.4 kW"
"20-Apr-21 4:15:00 AM PDT","{ }","{ok}","21.6 kW"
"20-Apr-21 4:30:00 AM PDT","{ }","{ok}","21.6 kW"
