,power,day,time,month,hour,weekday,year,holiday,pv,bldg
2021-07-16 22:45:00,3.0,07/16/21,22:45,7.0,22.0,4.0,2021.0,0.0,0.0,3.0
2021-07-16 23:00:00,3.0,07/16/21,23:00,7.0,23.0,4.0,2021.0,0.0,0.0,3.0
2021-07-16 23:15:00,3.1,07/16/21,23:15,7.0,23.0,4.0,2021.0,0.0,0.0,3.1
2021-07-16 23:30:00,3.1,07/16/21,23:30,7.0,23.0,4.0,2021.0,0.0,0.0,3.1
2021-07-16 23:45:00,3.0,07/16/21,23:45,7.0,23.0,4.0,2021.0,0.0,0.0,3.0
2021-07-17 00:00:00,3.0,07/17/21,00:00,7.0,0.0,5.0,2021.0,0.0,0.0,3.0
2021-07-17 00:15:00,3.0,07/17/21,00:15,7.0,0.0,5.0,2021.0,0.0,0.0,3.0
2021-07-17 00:30:00,3.0,07/17/21,00:30,7.0,0.0,5.0,2021.0,0.0,0.0,3.0
2021-07-17 00:45:00,3.0,07/17/21,00:45,7.0,0.0,5.0,2021.0,0.0,0.0,3.0
2021-07-17 01:00:00,3.1,07/17/21,01:00,7.0,1.0,5.0,2021.0,0.0,0.0,3.1
2021-07-17 01:15:00,3.0,07/17/21,01:15,7.0,1.0,5.0,2021.0,0.0,0.0,3.0
2021-07-17 01:30:00,3.1,07/17/21,01:30,7.0,1.0,5.0,2021.0,0.0,0.0,3.1
2021-07-17 01:45:00,3.0,07/17/21,01:45,7.0,1.0,5.0,2021.0,0.0,0.0,3.0
2021-07-17 02:00:00,3.1,07/17/21,02:00,7.0,2.0,5.0,2021.0,0.0,0.0,3.1
2021-07-17 02:15:00,3.0,07/17/21,02:15,7.0,2.0,5.0,2021.0,0.0,0.0,3.0
2021-07-17 02:30:00,3.1,07/17/21,02:30,7.0,2.0,5.0,2021.0,0.0,0.0,3.1
2021-07-17 02:45:00,3.0,07/17/21,02:45,7.0,2.0,5.0,2021.0,0.0,0.0,3.0
2021-07-17 03:00:00,3.0,07/17/21,03:00,7.0,3.0,5.0,2021.0,0.0,0.0,3.0
2021-07-17 03:15:00,3.0,07/17/21,03:15,7.0,3.0,5.0,2021.0,0.0,0.0,3.0
2021-07-17 03:30:00,3.1,07/17/21,03:30,7.0,3.0,5.0,2021.0,0.0,0.0,3.1
2021-07-17 03:45:00,3.0,07/17/21,03:45,7.0,3.0,5.0,2021.0,0.0,0.0,3.0
2021-07-17 04:00:00,3.1,07/17/21,04:00,7.0,4.0,5.0,2021.0,0.0,0.0,3.1
2021-07-17 04:15:00,3.0,07/17/21,04:15,7.0,4.0,5.0,2021.0,0.0,67.94425,3.06794425
2021-07-17 04:30:00,3.0,07/17/21,04:30,7.0,4.0,5.0,2021.0,0.0,135.8885,3.1358885
2021-07-17 04:45:00,3.0,07/17/21,04:45,7.0,4.0,5.0,2021.0,0.0,203.83274999999998,3.20383275
2021-07-17 05:00:00,3.0,07/17/21,05:00,7.0,5.0,5.0,2021.0,0.0,271.777,3.271777
2021-07-17 05:15:00,2.1,07/17/21,05:15,7.0,5.0,5.0,2021.0,0.0,1034.776,3.1347760000000005
2021-07-17 05:30:00,2.1,07/17/21,05:30,7.0,5.0,5.0,2021.0,0.0,1797.775,3.897775
2021-07-17 05:45:00,2.1,07/17/21,05:45,7.0,5.0,5.0,2021.0,0.0,2560.774,4.660774
2021-07-17 06:00:00,3.2,07/17/21,06:00,7.0,6.0,5.0,2021.0,0.0,3323.773,6.523773
2021-07-17 06:15:00,2.1,07/17/21,06:15,7.0,6.0,5.0,2021.0,0.0,5017.766,7.117766
2021-07-17 06:30:00,2.1,07/17/21,06:30,7.0,6.0,5.0,2021.0,0.0,6711.759,8.811759
2021-07-17 06:45:00,2.2,07/17/21,06:45,7.0,6.0,5.0,2021.0,0.0,8405.752,10.605751999999999
2021-07-17 07:00:00,3.2,07/17/21,07:00,7.0,7.0,5.0,2021.0,0.0,10099.745,13.299745000000001
2021-07-17 07:15:00,2.1,07/17/21,07:15,7.0,7.0,5.0,2021.0,0.0,10375.315,12.475315
2021-07-17 07:30:00,2.1,07/17/21,07:30,7.0,7.0,5.0,2021.0,0.0,10650.885,12.750885
2021-07-17 07:45:00,2.1,07/17/21,07:45,7.0,7.0,5.0,2021.0,0.0,10926.455,13.026455
2021-07-17 08:00:00,2.1,07/17/21,08:00,7.0,8.0,5.0,2021.0,0.0,11202.025,13.302024999999999
2021-07-17 08:15:00,2.2,07/17/21,08:15,7.0,8.0,5.0,2021.0,0.0,13616.4885,15.816488499999998
2021-07-17 08:30:00,3.2,07/17/21,08:30,7.0,8.0,5.0,2021.0,0.0,16030.952000000001,19.230952000000002
2021-07-17 08:45:00,2.2,07/17/21,08:45,7.0,8.0,5.0,2021.0,0.0,18445.4155,20.6454155
2021-07-17 09:00:00,2.1,07/17/21,09:00,7.0,9.0,5.0,2021.0,0.0,20859.879,22.959879
2021-07-17 09:15:00,3.3,07/17/21,09:15,7.0,9.0,5.0,2021.0,0.0,21657.7045,24.957704500000002
2021-07-17 09:30:00,2.1,07/17/21,09:30,7.0,9.0,5.0,2021.0,0.0,22455.53,24.55553
2021-07-17 09:45:00,2.1,07/17/21,09:45,7.0,9.0,5.0,2021.0,0.0,23253.3555,25.353355500000003
2021-07-17 10:00:00,2.1,07/17/21,10:00,7.0,10.0,5.0,2021.0,0.0,24051.181,26.151181
2021-07-17 10:15:00,3.4,07/17/21,10:15,7.0,10.0,5.0,2021.0,0.0,24517.778250000003,27.91777825
2021-07-17 10:30:00,2.1,07/17/21,10:30,7.0,10.0,5.0,2021.0,0.0,24984.375500000002,27.084375500000004
2021-07-17 10:45:00,2.1,07/17/21,10:45,7.0,10.0,5.0,2021.0,0.0,25450.972749999997,27.55097275
2021-07-17 11:00:00,3.4,07/17/21,11:00,7.0,11.0,5.0,2021.0,0.0,25917.57,29.31757
2021-07-17 11:15:00,2.1,07/17/21,11:15,7.0,11.0,5.0,2021.0,0.0,25998.445499999998,28.0984455
2021-07-17 11:30:00,2.1,07/17/21,11:30,7.0,11.0,5.0,2021.0,0.0,26079.321,28.179321
2021-07-17 11:45:00,2.1,07/17/21,11:45,7.0,11.0,5.0,2021.0,0.0,26160.1965,28.2601965
2021-07-17 12:00:00,3.5,07/17/21,12:00,7.0,12.0,5.0,2021.0,0.0,26241.072,29.741072
2021-07-17 12:15:00,2.1,07/17/21,12:15,7.0,12.0,5.0,2021.0,0.0,25955.649,28.055649000000003
2021-07-17 12:30:00,2.1,07/17/21,12:30,7.0,12.0,5.0,2021.0,0.0,25670.226000000002,27.770226000000005
2021-07-17 12:45:00,2.2,07/17/21,12:45,7.0,12.0,5.0,2021.0,0.0,25384.803,27.584803
2021-07-17 13:00:00,3.5,07/17/21,13:00,7.0,13.0,5.0,2021.0,0.0,25099.38,28.59938
2021-07-17 13:15:00,2.1,07/17/21,13:15,7.0,13.0,5.0,2021.0,0.0,24446.595,26.546595000000003
2021-07-17 13:30:00,2.2,07/17/21,13:30,7.0,13.0,5.0,2021.0,0.0,23793.81,25.99381
2021-07-17 13:45:00,3.6,07/17/21,13:45,7.0,13.0,5.0,2021.0,0.0,23141.025,26.741025000000004
2021-07-17 14:00:00,2.1,07/17/21,14:00,7.0,14.0,5.0,2021.0,0.0,22488.24,24.588240000000003
2021-07-17 14:15:00,2.1,07/17/21,14:15,7.0,14.0,5.0,2021.0,0.0,21459.4255,23.559425500000003
2021-07-17 14:30:00,2.2,07/17/21,14:30,7.0,14.0,5.0,2021.0,0.0,20430.611,22.630611000000002
2021-07-17 14:45:00,3.6,07/17/21,14:45,7.0,14.0,5.0,2021.0,0.0,19401.7965,23.0017965
2021-07-17 15:00:00,2.1,07/17/21,15:00,7.0,15.0,5.0,2021.0,0.0,18372.982,20.472982000000002
2021-07-17 15:15:00,2.1,07/17/21,15:15,7.0,15.0,5.0,2021.0,0.0,17042.24575,19.14224575
2021-07-17 15:30:00,2.3,07/17/21,15:30,7.0,15.0,5.0,2021.0,0.0,15711.5095,18.0115095
2021-07-17 15:45:00,3.6,07/17/21,15:45,7.0,15.0,5.0,2021.0,0.0,14380.773250000002,17.980773250000002
2021-07-17 16:00:00,3.6,07/17/21,16:00,7.0,16.0,5.0,2021.0,0.0,13050.037,16.650037
2021-07-17 16:15:00,2.1,07/17/21,16:15,7.0,16.0,5.0,2021.0,0.0,11327.2615,13.4272615
2021-07-17 16:30:00,2.2,07/17/21,16:30,7.0,16.0,5.0,2021.0,0.0,9604.486,11.804486
2021-07-17 16:45:00,3.6,07/17/21,16:45,7.0,16.0,5.0,2021.0,0.0,7881.7105,11.4817105
2021-07-17 17:00:00,3.5,07/17/21,17:00,7.0,17.0,5.0,2021.0,0.0,6158.935,9.658935
2021-07-17 17:15:00,2.1,07/17/21,17:15,7.0,17.0,5.0,2021.0,0.0,4820.9135,6.920913499999999
2021-07-17 17:30:00,2.2,07/17/21,17:30,7.0,17.0,5.0,2021.0,0.0,3482.8920000000003,5.682892000000001
2021-07-17 17:45:00,3.4,07/17/21,17:45,7.0,17.0,5.0,2021.0,0.0,2144.8705,5.5448705
2021-07-17 18:00:00,2.2,07/17/21,18:00,7.0,18.0,5.0,2021.0,0.0,806.849,3.0068490000000003
2021-07-17 18:15:00,2.1,07/17/21,18:15,7.0,18.0,5.0,2021.0,0.0,605.13675,2.7051367500000003
2021-07-17 18:30:00,3.4,07/17/21,18:30,7.0,18.0,5.0,2021.0,0.0,403.4245,3.8034244999999998
2021-07-17 18:45:00,2.1,07/17/21,18:45,7.0,18.0,5.0,2021.0,0.0,201.71225,2.30171225
2021-07-17 19:00:00,2.1,07/17/21,19:00,7.0,19.0,5.0,2021.0,0.0,0.0,2.1
2021-07-17 19:15:00,3.4,07/17/21,19:15,7.0,19.0,5.0,2021.0,0.0,0.0,3.4
2021-07-17 19:30:00,2.1,07/17/21,19:30,7.0,19.0,5.0,2021.0,0.0,0.0,2.1
2021-07-17 19:45:00,3.1,07/17/21,19:45,7.0,19.0,5.0,2021.0,0.0,0.0,3.1
2021-07-17 20:00:00,3.0,07/17/21,20:00,7.0,20.0,5.0,2021.0,0.0,0.0,3.0
2021-07-17 20:15:00,3.0,07/17/21,20:15,7.0,20.0,5.0,2021.0,0.0,0.0,3.0
2021-07-17 20:30:00,4.2,07/17/21,20:30,7.0,20.0,5.0,2021.0,0.0,0.0,4.2
2021-07-17 20:45:00,3.0,07/17/21,20:45,7.0,20.0,5.0,2021.0,0.0,0.0,3.0
2021-07-17 21:00:00,3.0,07/17/21,21:00,7.0,21.0,5.0,2021.0,0.0,0.0,3.0
2021-07-17 21:15:00,3.1,07/17/21,21:15,7.0,21.0,5.0,2021.0,0.0,0.0,3.1
2021-07-17 21:30:00,3.0,07/17/21,21:30,7.0,21.0,5.0,2021.0,0.0,0.0,3.0
2021-07-17 21:45:00,4.3,07/17/21,21:45,7.0,21.0,5.0,2021.0,0.0,0.0,4.3
2021-07-17 22:00:00,3.0,07/17/21,22:00,7.0,22.0,5.0,2021.0,0.0,0.0,3.0
2021-07-17 22:15:00,3.1,07/17/21,22:15,7.0,22.0,5.0,2021.0,0.0,0.0,3.1
2021-07-17 22:30:00,3.0,07/17/21,22:30,7.0,22.0,5.0,2021.0,0.0,0.0,3.0
2021-07-17 22:45:00,3.1,07/17/21,22:45,7.0,22.0,5.0,2021.0,0.0,0.0,3.1
2021-07-17 23:00:00,4.1,07/17/21,23:00,7.0,23.0,5.0,2021.0,0.0,0.0,4.1
2021-07-17 23:15:00,3.1,07/17/21,23:15,7.0,23.0,5.0,2021.0,0.0,0.0,3.1
2021-07-17 23:30:00,3.1,07/17/21,23:30,7.0,23.0,5.0,2021.0,0.0,0.0,3.1
2021-07-17 23:45:00,3.0,07/17/21,23:45,7.0,23.0,5.0,2021.0,0.0,0.0,3.0
2021-07-18 00:00:00,3.0,07/18/21,00:00,7.0,0.0,6.0,2021.0,0.0,0.0,3.0
2021-07-18 00:15:00,3.0,07/18/21,00:15,7.0,0.0,6.0,2021.0,0.0,0.0,3.0
2021-07-18 00:30:00,3.1,07/18/21,00:30,7.0,0.0,6.0,2021.0,0.0,0.0,3.1
2021-07-18 00:45:00,3.0,07/18/21,00:45,7.0,0.0,6.0,2021.0,0.0,0.0,3.0
2021-07-18 01:00:00,4.1,07/18/21,01:00,7.0,1.0,6.0,2021.0,0.0,0.0,4.1
2021-07-18 01:15:00,3.0,07/18/21,01:15,7.0,1.0,6.0,2021.0,0.0,0.0,3.0
2021-07-18 01:30:00,3.0,07/18/21,01:30,7.0,1.0,6.0,2021.0,0.0,0.0,3.0
2021-07-18 01:45:00,3.0,07/18/21,01:45,7.0,1.0,6.0,2021.0,0.0,0.0,3.0
2021-07-18 02:00:00,3.0,07/18/21,02:00,7.0,2.0,6.0,2021.0,0.0,0.0,3.0
2021-07-18 02:15:00,3.0,07/18/21,02:15,7.0,2.0,6.0,2021.0,0.0,0.0,3.0
2021-07-18 02:30:00,3.0,07/18/21,02:30,7.0,2.0,6.0,2021.0,0.0,0.0,3.0
2021-07-18 02:45:00,4.0,07/18/21,02:45,7.0,2.0,6.0,2021.0,0.0,0.0,4.0
2021-07-18 03:00:00,3.1,07/18/21,03:00,7.0,3.0,6.0,2021.0,0.0,0.0,3.1
2021-07-18 03:15:00,3.0,07/18/21,03:15,7.0,3.0,6.0,2021.0,0.0,0.0,3.0
2021-07-18 03:30:00,3.0,07/18/21,03:30,7.0,3.0,6.0,2021.0,0.0,0.0,3.0
2021-07-18 03:45:00,3.0,07/18/21,03:45,7.0,3.0,6.0,2021.0,0.0,0.0,3.0
2021-07-18 04:00:00,3.0,07/18/21,04:00,7.0,4.0,6.0,2021.0,0.0,0.0,3.0
2021-07-18 04:15:00,3.0,07/18/21,04:15,7.0,4.0,6.0,2021.0,0.0,82.633,3.082633
2021-07-18 04:30:00,3.0,07/18/21,04:30,7.0,4.0,6.0,2021.0,0.0,165.266,3.165266
2021-07-18 04:45:00,3.0,07/18/21,04:45,7.0,4.0,6.0,2021.0,0.0,247.899,3.247899
2021-07-18 05:00:00,3.0,07/18/21,05:00,7.0,5.0,6.0,2021.0,0.0,330.532,3.330532
2021-07-18 05:15:00,2.2,07/18/21,05:15,7.0,5.0,6.0,2021.0,0.0,769.86775,2.96986775
2021-07-18 05:30:00,2.2,07/18/21,05:30,7.0,5.0,6.0,2021.0,0.0,1209.2035,3.4092035000000003
2021-07-18 05:45:00,2.2,07/18/21,05:45,7.0,5.0,6.0,2021.0,0.0,1648.53925,3.84853925
2021-07-18 06:00:00,2.2,07/18/21,06:00,7.0,6.0,6.0,2021.0,0.0,2087.875,4.287875
2021-07-18 06:15:00,2.2,07/18/21,06:15,7.0,6.0,6.0,2021.0,0.0,2208.332,4.408332
2021-07-18 06:30:00,2.2,07/18/21,06:30,7.0,6.0,6.0,2021.0,0.0,2328.7889999999998,4.528789
2021-07-18 06:45:00,2.1,07/18/21,06:45,7.0,6.0,6.0,2021.0,0.0,2449.246,4.549246
2021-07-18 07:00:00,3.3,07/18/21,07:00,7.0,7.0,6.0,2021.0,0.0,2569.703,5.8697029999999994
2021-07-18 07:15:00,2.1,07/18/21,07:15,7.0,7.0,6.0,2021.0,0.0,3733.0975,5.8330975
2021-07-18 07:30:00,2.2,07/18/21,07:30,7.0,7.0,6.0,2021.0,0.0,4896.492,7.0964920000000005
2021-07-18 07:45:00,3.3,07/18/21,07:45,7.0,7.0,6.0,2021.0,0.0,6059.8865000000005,9.3598865
2021-07-18 08:00:00,3.4,07/18/21,08:00,7.0,8.0,6.0,2021.0,0.0,7223.281,10.623281
2021-07-18 08:15:00,2.2,07/18/21,08:15,7.0,8.0,6.0,2021.0,0.0,7055.573,9.255573000000002
2021-07-18 08:30:00,2.2,07/18/21,08:30,7.0,8.0,6.0,2021.0,0.0,6887.865,9.087865
2021-07-18 08:45:00,2.2,07/18/21,08:45,7.0,8.0,6.0,2021.0,0.0,6720.156999999999,8.920157
2021-07-18 09:00:00,3.4,07/18/21,09:00,7.0,9.0,6.0,2021.0,0.0,6552.449,9.952449
2021-07-18 09:15:00,2.1,07/18/21,09:15,7.0,9.0,6.0,2021.0,0.0,7694.135249999999,9.79413525
2021-07-18 09:30:00,2.1,07/18/21,09:30,7.0,9.0,6.0,2021.0,0.0,8835.8215,10.9358215
2021-07-18 09:45:00,2.1,07/18/21,09:45,7.0,9.0,6.0,2021.0,0.0,9977.507749999999,12.077507749999999
2021-07-18 10:00:00,3.5,07/18/21,10:00,7.0,10.0,6.0,2021.0,0.0,11119.194,14.619194
2021-07-18 10:15:00,3.5,07/18/21,10:15,7.0,10.0,6.0,2021.0,0.0,12288.659249999999,15.788659249999998
2021-07-18 10:30:00,2.1,07/18/21,10:30,7.0,10.0,6.0,2021.0,0.0,13458.1245,15.5581245
2021-07-18 10:45:00,2.1,07/18/21,10:45,7.0,10.0,6.0,2021.0,0.0,14627.58975,16.72758975
2021-07-18 11:00:00,2.1,07/18/21,11:00,7.0,11.0,6.0,2021.0,0.0,15797.055,17.897055
2021-07-18 11:15:00,2.1,07/18/21,11:15,7.0,11.0,6.0,2021.0,0.0,18501.286500000002,20.601286500000004
2021-07-18 11:30:00,3.5,07/18/21,11:30,7.0,11.0,6.0,2021.0,0.0,21205.518,24.705518
2021-07-18 11:45:00,2.1,07/18/21,11:45,7.0,11.0,6.0,2021.0,0.0,23909.749499999998,26.009749499999998
2021-07-18 12:00:00,2.1,07/18/21,12:00,7.0,12.0,6.0,2021.0,0.0,26613.981,28.713981
2021-07-18 12:15:00,2.2,07/18/21,12:15,7.0,12.0,6.0,2021.0,0.0,26329.756,28.529756
2021-07-18 12:30:00,3.6,07/18/21,12:30,7.0,12.0,6.0,2021.0,0.0,26045.531,29.645531000000002
2021-07-18 12:45:00,3.6,07/18/21,12:45,7.0,12.0,6.0,2021.0,0.0,25761.305999999997,29.361306
2021-07-18 13:00:00,2.1,07/18/21,13:00,7.0,13.0,6.0,2021.0,0.0,25477.081,27.577081
2021-07-18 13:15:00,2.2,07/18/21,13:15,7.0,13.0,6.0,2021.0,0.0,24863.399499999996,27.063399499999996
2021-07-18 13:30:00,2.2,07/18/21,13:30,7.0,13.0,6.0,2021.0,0.0,24249.718,26.449718
2021-07-18 13:45:00,3.6,07/18/21,13:45,7.0,13.0,6.0,2021.0,0.0,23636.036500000002,27.236036500000004
2021-07-18 14:00:00,3.6,07/18/21,14:00,7.0,14.0,6.0,2021.0,0.0,23022.355,26.622355000000002
2021-07-18 14:15:00,2.1,07/18/21,14:15,7.0,14.0,6.0,2021.0,0.0,22011.15,24.111150000000002
2021-07-18 14:30:00,2.1,07/18/21,14:30,7.0,14.0,6.0,2021.0,0.0,20999.945,23.099945
2021-07-18 14:45:00,3.6,07/18/21,14:45,7.0,14.0,6.0,2021.0,0.0,19988.739999999998,23.588739999999998
2021-07-18 15:00:00,3.6,07/18/21,15:00,7.0,15.0,6.0,2021.0,0.0,18977.535,22.577535
2021-07-18 15:15:00,2.1,07/18/21,15:15,7.0,15.0,6.0,2021.0,0.0,17629.596999999998,19.729597
2021-07-18 15:30:00,2.1,07/18/21,15:30,7.0,15.0,6.0,2021.0,0.0,16281.659,18.381659000000003
2021-07-18 15:45:00,2.2,07/18/21,15:45,7.0,15.0,6.0,2021.0,0.0,14933.721000000001,17.133721
2021-07-18 16:00:00,3.6,07/18/21,16:00,7.0,16.0,6.0,2021.0,0.0,13585.783,17.185783
2021-07-18 16:15:00,3.6,07/18/21,16:15,7.0,16.0,6.0,2021.0,0.0,11815.8635,15.415863499999999
2021-07-18 16:30:00,2.1,07/18/21,16:30,7.0,16.0,6.0,2021.0,0.0,10045.944,12.145943999999998
2021-07-18 16:45:00,2.1,07/18/21,16:45,7.0,16.0,6.0,2021.0,0.0,8276.0245,10.3760245
2021-07-18 17:00:00,3.6,07/18/21,17:00,7.0,17.0,6.0,2021.0,0.0,6506.105,10.106105
2021-07-18 17:15:00,3.6,07/18/21,17:15,7.0,17.0,6.0,2021.0,0.0,5088.52475,8.68852475
2021-07-18 17:30:00,2.1,07/18/21,17:30,7.0,17.0,6.0,2021.0,0.0,3670.9444999999996,5.7709445
2021-07-18 17:45:00,2.1,07/18/21,17:45,7.0,17.0,6.0,2021.0,0.0,2253.3642499999996,4.35336425
2021-07-18 18:00:00,2.1,07/18/21,18:00,7.0,18.0,6.0,2021.0,0.0,835.784,2.935784
2021-07-18 18:15:00,3.6,07/18/21,18:15,7.0,18.0,6.0,2021.0,0.0,626.838,4.226838
2021-07-18 18:30:00,3.4,07/18/21,18:30,7.0,18.0,6.0,2021.0,0.0,417.892,3.817892
2021-07-18 18:45:00,2.1,07/18/21,18:45,7.0,18.0,6.0,2021.0,0.0,208.946,2.308946
2021-07-18 19:00:00,2.1,07/18/21,19:00,7.0,19.0,6.0,2021.0,0.0,0.0,2.1
2021-07-18 19:15:00,2.1,07/18/21,19:15,7.0,19.0,6.0,2021.0,0.0,0.0,2.1
2021-07-18 19:30:00,3.4,07/18/21,19:30,7.0,19.0,6.0,2021.0,0.0,0.0,3.4
2021-07-18 19:45:00,3.1,07/18/21,19:45,7.0,19.0,6.0,2021.0,0.0,0.0,3.1
2021-07-18 20:00:00,3.0,07/18/21,20:00,7.0,20.0,6.0,2021.0,0.0,0.0,3.0
2021-07-18 20:30:00,4.2,07/18/21,20:30,7.0,20.0,6.0,2021.0,0.0,0.0,4.2
2021-07-18 20:45:00,3.2,07/18/21,20:45,7.0,20.0,6.0,2021.0,0.0,0.0,3.2
2021-07-18 21:00:00,3.0,07/18/21,21:00,7.0,21.0,6.0,2021.0,0.0,0.0,3.0
2021-07-18 21:15:00,3.0,07/18/21,21:15,7.0,21.0,6.0,2021.0,0.0,0.0,3.0
2021-07-18 21:30:00,4.2,07/18/21,21:30,7.0,21.0,6.0,2021.0,0.0,0.0,4.2
2021-07-18 21:45:00,3.0,07/18/21,21:45,7.0,21.0,6.0,2021.0,0.0,0.0,3.0
2021-07-18 22:00:00,3.0,07/18/21,22:00,7.0,22.0,6.0,2021.0,0.0,0.0,3.0
2021-07-18 22:15:00,4.2,07/18/21,22:15,7.0,22.0,6.0,2021.0,0.0,0.0,4.2
2021-07-18 22:30:00,3.0,07/18/21,22:30,7.0,22.0,6.0,2021.0,0.0,0.0,3.0
2021-07-18 22:45:00,3.0,07/18/21,22:45,7.0,22.0,6.0,2021.0,0.0,0.0,3.0
2021-07-18 23:00:00,3.1,07/18/21,23:00,7.0,23.0,6.0,2021.0,0.0,0.0,3.1
2021-07-18 23:15:00,4.1,07/18/21,23:15,7.0,23.0,6.0,2021.0,0.0,0.0,4.1
2021-07-18 23:30:00,3.0,07/18/21,23:30,7.0,23.0,6.0,2021.0,0.0,0.0,3.0
2021-07-18 23:45:00,3.0,07/18/21,23:45,7.0,23.0,6.0,2021.0,0.0,0.0,3.0
2021-07-19 00:00:00,4.2,07/19/21,00:00,7.0,0.0,0.0,2021.0,0.0,0.0,4.2
2021-07-19 00:15:00,3.0,07/19/21,00:15,7.0,0.0,0.0,2021.0,0.0,0.0,3.0
2021-07-19 00:30:00,3.0,07/19/21,00:30,7.0,0.0,0.0,2021.0,0.0,0.0,3.0
2021-07-19 00:45:00,4.1,07/19/21,00:45,7.0,0.0,0.0,2021.0,0.0,0.0,4.1
2021-07-19 01:00:00,3.0,07/19/21,01:00,7.0,1.0,0.0,2021.0,0.0,0.0,3.0
2021-07-19 01:15:00,2.9,07/19/21,01:15,7.0,1.0,0.0,2021.0,0.0,0.0,2.9
2021-07-19 01:30:00,4.1,07/19/21,01:30,7.0,1.0,0.0,2021.0,0.0,0.0,4.1
2021-07-19 01:45:00,3.0,07/19/21,01:45,7.0,1.0,0.0,2021.0,0.0,0.0,3.0
2021-07-19 02:00:00,3.0,07/19/21,02:00,7.0,2.0,0.0,2021.0,0.0,0.0,3.0
2021-07-19 02:15:00,3.0,07/19/21,02:15,7.0,2.0,0.0,2021.0,0.0,0.0,3.0
2021-07-19 02:30:00,3.0,07/19/21,02:30,7.0,2.0,0.0,2021.0,0.0,0.0,3.0
2021-07-19 02:45:00,4.1,07/19/21,02:45,7.0,2.0,0.0,2021.0,0.0,0.0,4.1
2021-07-19 03:00:00,3.0,07/19/21,03:00,7.0,3.0,0.0,2021.0,0.0,0.0,3.0
2021-07-19 03:15:00,3.0,07/19/21,03:15,7.0,3.0,0.0,2021.0,0.0,0.0,3.0
2021-07-19 03:30:00,3.2,07/19/21,03:30,7.0,3.0,0.0,2021.0,0.0,0.0,3.2
2021-07-19 03:45:00,3.0,07/19/21,03:45,7.0,3.0,0.0,2021.0,0.0,0.0,3.0
2021-07-19 04:00:00,4.1,07/19/21,04:00,7.0,4.0,0.0,2021.0,0.0,0.0,4.1
2021-07-19 04:15:00,2.9,07/19/21,04:15,7.0,4.0,0.0,2021.0,0.0,49.124,2.949124
2021-07-19 04:30:00,3.0,07/19/21,04:30,7.0,4.0,0.0,2021.0,0.0,98.248,3.098248
2021-07-19 04:45:00,3.0,07/19/21,04:45,7.0,4.0,0.0,2021.0,0.0,147.372,3.147372
2021-07-19 05:00:00,3.0,07/19/21,05:00,7.0,5.0,0.0,2021.0,0.0,196.496,3.196496
2021-07-19 05:15:00,4.1,07/19/21,05:15,7.0,5.0,0.0,2021.0,0.0,985.69325,5.085693249999999
2021-07-19 05:30:00,2.1,07/19/21,05:30,7.0,5.0,0.0,2021.0,0.0,1774.8905,3.8748905000000002
2021-07-19 05:45:00,2.1,07/19/21,05:45,7.0,5.0,0.0,2021.0,0.0,2564.0877499999997,4.66408775
2021-07-19 06:00:00,2.1,07/19/21,06:00,7.0,6.0,0.0,2021.0,0.0,3353.285,5.453285
2021-07-19 06:15:00,2.1,07/19/21,06:15,7.0,6.0,0.0,2021.0,0.0,5115.21975,7.215219750000001
2021-07-19 06:30:00,3.5,07/19/21,06:30,7.0,6.0,0.0,2021.0,0.0,6877.1545,10.3771545
2021-07-19 06:45:00,3.4,07/19/21,06:45,7.0,6.0,0.0,2021.0,0.0,8639.08925,12.039089250000002
2021-07-19 07:00:00,3.4,07/19/21,07:00,7.0,7.0,0.0,2021.0,0.0,10401.024,13.801024
2021-07-19 07:15:00,3.5,07/19/21,07:15,7.0,7.0,0.0,2021.0,0.0,11975.36575,15.475365750000002
2021-07-19 07:30:00,3.4,07/19/21,07:30,7.0,7.0,0.0,2021.0,0.0,13549.7075,16.9497075
2021-07-19 07:45:00,3.5,07/19/21,07:45,7.0,7.0,0.0,2021.0,0.0,15124.049249999998,18.62404925
2021-07-19 08:00:00,3.5,07/19/21,08:00,7.0,8.0,0.0,2021.0,0.0,16698.391,20.198391
2021-07-19 08:15:00,3.5,07/19/21,08:15,7.0,8.0,0.0,2021.0,0.0,17875.8795,21.3758795
2021-07-19 08:30:00,3.5,07/19/21,08:30,7.0,8.0,0.0,2021.0,0.0,19053.368000000002,22.553368000000003
2021-07-19 08:45:00,3.5,07/19/21,08:45,7.0,8.0,0.0,2021.0,0.0,20230.8565,23.7308565
2021-07-19 09:00:00,3.6,07/19/21,09:00,7.0,9.0,0.0,2021.0,0.0,21408.345,25.008345000000002
2021-07-19 09:15:00,3.5,07/19/21,09:15,7.0,9.0,0.0,2021.0,0.0,22194.78975,25.694789749999998
2021-07-19 09:30:00,3.5,07/19/21,09:30,7.0,9.0,0.0,2021.0,0.0,22981.2345,26.4812345
2021-07-19 09:45:00,3.6,07/19/21,09:45,7.0,9.0,0.0,2021.0,0.0,23767.67925,27.367679250000002
2021-07-19 10:00:00,2.3,07/19/21,10:00,7.0,10.0,0.0,2021.0,0.0,24554.124,26.854124
2021-07-19 10:15:00,3.8,07/19/21,10:15,7.0,10.0,0.0,2021.0,0.0,25008.05725,28.80805725
