DateTime,Temperature_C
2025-07-02 12:15:00,-32.383988281250005
2025-07-02 12:20:00,-32.341087890625
2025-07-02 12:25:00,-32.220966796875004
2025-07-02 12:30:00,-32.135166015625
2025-07-02 12:35:00,-32.07510546875
2025-07-02 12:40:00,-32.049365234375
2025-07-02 12:45:00,-32.00646484375
2025-07-02 12:50:00,-31.972144531250002
2025-07-02 12:55:00,-31.73190234375
2025-07-02 13:00:00,-31.49166015625
2025-07-02 13:05:00,-31.551720703125
2025-07-02 13:10:00,-31.586041015625
2025-07-02 13:15:00,-31.826283203125
2025-07-02 13:20:00,-32.032205078125
2025-07-02 13:25:00,-32.186646484375004
2025-07-02 13:30:00,-32.306767578125005
2025-07-02 13:35:00,-32.383988281250005
2025-07-02 13:40:00,-32.43546875
2025-07-02 13:45:00,-32.478369140625006
2025-07-02 13:50:00,-32.52126953125
2025-07-02 13:55:00,-32.52126953125
2025-07-02 14:00:00,-32.478369140625006
2025-07-02 14:05:00,-32.4697890625
2025-07-02 14:10:00,-32.43546875
2025-07-02 14:15:00,-32.461208984375006
2025-07-02 14:20:00,-32.486949218750006
2025-07-02 14:25:00,-32.5384296875
2025-07-02 14:30:00,-32.58991015625
2025-07-02 14:35:00,-32.667130859375
2025-07-02 14:40:00,-32.72719140625
2025-07-02 14:45:00,-32.804412109375
2025-07-02 14:50:00,-32.8816328125
2025-07-02 14:55:00,-32.958853515625
2025-07-02 15:00:00,-33.061814453125
2025-07-02 15:05:00,-33.121875
2025-07-02 15:10:00,-33.164775390625
2025-07-02 15:15:00,-32.873052734375
2025-07-02 15:20:00,-31.954984375000002
2025-07-02 15:25:00,-30.710873046875
2025-07-02 15:30:00,-29.320900390625003
2025-07-02 15:35:00,-27.888027343750004
2025-07-02 15:40:00,-26.472314453125
2025-07-02 15:45:00,-25.14240234375
2025-07-02 15:50:00,-23.932611328125
2025-07-02 15:55:00,-22.782880859375002
2025-07-02 16:00:00,-21.718951171875002
2025-07-02 16:05:00,-20.74940234375
2025-07-02 16:10:00,-19.865654296875
2025-07-02 16:15:00,-17.403171875
2025-07-02 16:20:00,-17.540453125000003
2025-07-02 16:25:00,-20.689341796875002
2025-07-02 16:30:00,-23.529347656250003
2025-07-02 16:35:00,-25.734427734375004
2025-07-02 16:40:00,-27.3903828125
2025-07-02 16:45:00,-28.64307421875
2025-07-02 16:50:00,-29.595462890625004
2025-07-02 16:55:00,-30.333349609375
2025-07-02 17:00:00,-30.942535156250006
2025-07-02 17:05:00,-31.448759765625
2025-07-02 17:10:00,-31.86918359375
2025-07-02 17:15:00,-32.203806640625004
2025-07-02 17:20:00,-32.4697890625
2025-07-02 17:25:00,-32.69287109375
2025-07-02 17:30:00,-32.86447265625
2025-07-02 17:35:00,-33.010333984375
2025-07-02 17:40:00,-33.164775390625
2025-07-02 17:45:00,-33.319216796875004
2025-07-02 17:50:00,-33.465078125000005
2025-07-02 17:55:00,-33.602359375000006
2025-07-02 18:00:00,-33.75680078125
2025-07-02 18:05:00,-33.9112421875
2025-07-02 18:10:00,-34.014203125
2025-07-02 18:15:00,-34.1171640625
2025-07-02 18:20:00,-34.211544921875
2025-07-02 18:25:00,-34.323085937500004
2025-07-02 18:30:00,-34.40888671875
2025-07-02 18:35:00,-34.468947265625005
2025-07-02 18:40:00,-34.554748046875
2025-07-02 18:45:00,-34.63196875
2025-07-02 18:50:00,-34.700609375
2025-07-02 18:55:00,-34.75208984375
2025-07-02 19:00:00,-34.812150390625
2025-07-02 19:05:00,-34.880791015625
2025-07-02 19:10:00,-34.975171875
2025-07-02 19:15:00,-35.018072265625
2025-07-02 19:20:00,-35.069552734375
2025-07-02 19:25:00,-35.121033203125
2025-07-02 19:30:00,-35.189673828125
2025-07-02 19:35:00,-35.223994140625
2025-07-02 19:40:00,-35.249734375
2025-07-02 19:45:00,-35.326955078125
2025-07-02 19:50:00,-35.387015625000004
2025-07-02 19:55:00,-35.421335937500004
2025-07-02 20:00:00,-35.498556640625
2025-07-02 20:05:00,-35.5586171875
2025-07-02 20:10:00,-35.644417968750005
2025-07-02 20:15:00,-35.713058593750006
2025-07-02 20:20:00,-35.78169921875
2025-07-02 20:25:00,-35.841759765625
2025-07-02 20:30:00,-35.78169921875
2025-07-02 20:35:00,-35.841759765625
2025-07-02 20:40:00,-35.944720703125
2025-07-02 20:45:00,-36.0391015625
2025-07-02 20:50:00,-36.1077421875
2025-07-02 20:55:00,-36.184962890625
2025-07-02 21:00:00,-35.944720703125
2025-07-02 21:05:00,-35.155353515625
2025-07-02 21:10:00,-34.039943359375
2025-07-02 21:15:00,-32.72719140625001
2025-07-02 21:20:00,-31.397279296875002
2025-07-02 21:25:00,-30.127427734374997
2025-07-02 21:30:00,-28.9004765625
2025-07-02 21:35:00,-27.725005859375
2025-07-02 21:40:00,-26.566695312500002
2025-07-02 21:45:00,-25.41696484375
2025-07-02 21:50:00,-24.35303515625
2025-07-02 21:55:00,-23.460707031250003
2025-07-02 22:00:00,-20.792302734375003
2025-07-02 22:05:00,-20.4576796875
2025-07-02 22:10:00,-23.700949218750004
2025-07-02 22:15:00,-26.652496093750006
2025-07-02 22:20:00,-28.9691171875
2025-07-02 22:25:00,-30.676552734375
2025-07-02 22:30:00,-31.912083984375
2025-07-02 22:35:00,-32.79583203125
2025-07-02 22:40:00,-33.456498046875005
2025-07-02 22:45:00,-33.988462890625
2025-07-02 22:50:00,-34.383146484375004
2025-07-02 22:55:00,-34.68344921875
2025-07-02 23:00:00,-34.975171875
2025-07-02 23:05:00,-35.223994140625
2025-07-02 23:10:00,-35.412755859375
2025-07-02 23:15:00,-35.592937500000005
2025-07-02 23:20:00,-35.747378906250006
2025-07-02 23:25:00,-35.9018203125
2025-07-02 23:30:00,-36.030521484375
2025-07-02 23:35:00,-36.150642578125
2025-07-02 23:40:00,-36.2450234375
2025-07-02 23:45:00,-36.36514453125
2025-07-02 23:50:00,-36.450945312500004
2025-07-02 23:55:00,-36.390884765625
2025-07-03 00:00:00,-34.82073046875
2025-07-03 00:05:00,-34.503267578125005
2025-07-03 00:10:00,-35.18109375
2025-07-03 00:15:00,-35.601517578125005
2025-07-03 00:20:00,-35.91898046875
2025-07-03 00:25:00,-36.202123046875
2025-07-03 00:30:00,-36.19354296875
2025-07-03 00:35:00,-34.640548828125006
2025-07-03 00:40:00,-34.563328125000005
2025-07-03 00:45:00,-35.361275390625
2025-07-03 00:50:00,-35.85033984375
2025-07-03 00:55:00,-36.15922265625
2025-07-03 01:00:00,-36.356564453125
2025-07-03 01:05:00,-35.09529296875
2025-07-03 01:10:00,-34.537587890625005
2025-07-03 01:15:00,-35.309794921875
2025-07-03 01:20:00,-35.824599609375
2025-07-03 01:25:00,-36.202123046875
2025-07-03 01:30:00,-35.678738281250006
2025-07-03 01:35:00,-34.4603671875
2025-07-03 01:40:00,-35.155353515625
2025-07-03 01:45:00,-35.798859375
2025-07-03 01:50:00,-36.116322265625
2025-07-03 01:55:00,-34.8722109375
2025-07-03 02:00:00,-34.657708984375006
2025-07-03 02:05:00,-35.541457031250005
2025-07-03 02:10:00,-36.116322265625
2025-07-03 02:15:00,-35.610097656250005
2025-07-03 02:20:00,-34.4946875
2025-07-03 02:25:00,-35.284054687499996
2025-07-03 02:30:00,-36.030521484375
2025-07-03 02:35:00,-35.33553515625
2025-07-03 02:40:00,-34.537587890625005
2025-07-03 02:45:00,-35.421335937500004
2025-07-03 02:50:00,-35.18109375
2025-07-03 02:55:00,-28.23123046875
2025-07-03 03:00:00,-24.79919921875
2025-07-03 03:05:00,-17.694894531250004
2025-07-03 03:10:00,-9.483759765625
2025-07-03 03:15:00,-4.987798828125003
2025-07-03 03:20:00,-2.6025371093750023
2025-07-03 03:25:00,-1.2039843750000017
2025-07-03 03:30:00,-0.0370937500000025
2025-07-03 03:35:00,0.5720917968750001
2025-07-03 03:40:00,0.7265332031250011
2025-07-03 03:45:00,0.5892519531250002
2025-07-03 03:50:00,0.3146894531249984
2025-07-03 03:55:00,-0.002773437500003695
2025-07-03 04:00:00,-0.5004179687500013
2025-07-03 04:05:00,-4.696076171875001
2025-07-03 04:10:00,-12.057783203125002
2025-07-03 04:15:00,-17.823595703125
2025-07-03 04:20:00,-22.053574218750004
2025-07-03 04:25:00,-25.288263671875
2025-07-03 04:30:00,-27.879447265625004
2025-07-03 04:35:00,-29.921505859375003
2025-07-03 04:40:00,-31.534560546875003
2025-07-03 04:45:00,-32.804412109375
2025-07-03 04:50:00,-33.834021484375
2025-07-03 04:55:00,-34.597648437500006
2025-07-03 05:00:00,-35.33553515625
2025-07-03 05:05:00,-35.927560546875
2025-07-03 05:10:00,-36.184962890625
2025-07-03 05:15:00,-34.837890625
2025-07-03 05:20:00,-34.760669921875
2025-07-03 05:25:00,-35.6272578125
2025-07-03 05:30:00,-36.1077421875
2025-07-03 05:35:00,-34.975171875
2025-07-03 05:40:00,-34.90653125
2025-07-03 05:45:00,-35.8331796875
2025-07-03 05:50:00,-35.670158203125006
2025-07-03 05:55:00,-34.657708984375
2025-07-03 06:00:00,-35.36985546875
2025-07-03 06:05:00,-36.073421875
2025-07-03 06:10:00,-35.378435546875004
2025-07-03 06:15:00,-34.417466796875004
2025-07-03 06:20:00,-35.249734375
2025-07-03 06:25:00,-35.927560546875
2025-07-03 06:30:00,-36.12490234375
2025-07-03 06:35:00,-34.709189453125
